"","msoa11nm","msoa11cd","dose","ex_deaths","unvax","pop","ex_deathrate"
"3709","Longtown & Border","E02003987","1st",4.19645388008093,1267,4670,89.8598261259299
"3710","Longview & Knowsley Park","E02001336","1st",6.82576780651718,2671,6178,110.485072944597
"3711","Longwell Green & Oldland Common","E02003121","1st",4.21344481301815,1971,8880,47.4487028493035
"3712","Longwick, Kimble & Lacey Green","E02003697","1st",4.62165404649751,1194,5309,87.0531935674799
"3713","Longwood & Quarmby","E02002308","1st",4.8604419167983,1480,5556,87.4809560258873
"3714","Lonsdale Avenue","E02000742","1st",12.7754793832371,4374,7680,166.347387802567
"3715","Looe & Polperro","E02003904","1st",4.02145149294936,754,4576,87.881370038229
"3716","Loose & Coxheath","E02005083","1st",4.09702678037047,1655,6425,63.7669537800851
"3717","Loose Valley & Boughton Monchelsea","E02005079","1st",5.64841267820297,1939,7319,77.1746506107798
"3718","Lordship Lane & Broadwater Farm","E02000409","1st",12.5958149732201,3539,6342,198.609507619364
"3719","Lordswood","E02003351","1st",4.6886664140636,1920,6421,73.0208131765083
"3720","Lostock & Ladybridge","E02001003","1st",7.05471473393812,1279,6513,108.317437953909
"3721","Lostock & Stretford Meadows","E02001266","1st",6.21306193276735,1908,5966,104.141165483864
"3722","Lostock & Wincham","E02003878","1st",4.52658452623282,1866,7851,57.6561524166708
"3723","Lostock Hall","E02005295","1st",4.32316141916358,1552,6399,67.5599534171524
"3724","Lostwithiel & Penwithick","E02003957","1st",10.2934025768154,2578,9363,109.937013530016
"3725","Loudwater & Wooburn Green","E02003714","1st",5.22199456721423,1709,5638,92.6214006245872
"3726","Loughborough - Outwoods","E02005354","1st",6.80609674079418,2375,8794,77.3947775846507
"3727","Loughborough - Shelthorpe & Woodthorpe","E02005353","1st",6.46053853783136,3626,9261,69.7607011967537
"3728","Loughborough - University","E02005351","1st",3.71067424873912,9553,13191,28.130348334009
"3729","Loughborough Dishley & Hathern","E02005345","1st",3.59907555266824,1532,5615,64.0975165212509
"3730","Loughborough Garendon","E02005348","1st",4.73670792256978,1398,5119,92.5318992492632
"3731","Loughborough Lemyngton & Hastings","E02005346","1st",14.7134350569266,5697,11672,126.057531330762
"3732","Loughborough Road","E02000626","1st",22.8956186108191,5352,8856,258.532278803287
"3733","Loughborough Storer & Queen's Park","E02005347","1st",7.55912449726796,6424,10053,75.1927235379286
"3734","Loughton","E02003478","1st",6.65336837680069,2178,6048,110.009397764562
"3735","Loughton East","E02004537","1st",9.46511274094588,3284,7960,118.908451519421
"3736","Loughton North","E02004538","1st",9.06616385305538,3022,8758,103.518655549845
"3737","Loughton South","E02004539","1st",5.97366667539707,2522,6753,88.4594502502158
"3738","Loughton West","E02004540","1st",6.60577154042307,1768,5395,122.442475262707
"3739","Loundsley Green & Holme Hall","E02004062","1st",4.84685514524907,1198,6701,72.3303259998369
"3740","Louth Central & South","E02005427","1st",6.5863364614908,1495,6164,106.851662256502
"3741","Louth North & East","E02005426","1st",7.56520061714368,2149,8696,86.9963272440626
"3742","Low Fell East","E02001697","1st",2.77483861334168,1415,6602,42.0302728467385
"3743","Low Fell West","E02001701","1st",3.24105132547781,1057,5496,58.9710939861319
"3744","Low Hill","E02002155","1st",9.8725869425724,2619,5402,182.757995975054
"3745","Low Moor","E02002242","1st",6.09290094992555,1759,6889,88.4439098552119
"3746","Lowdham, Bleasby & Gunthorpe","E02005905","1st",3.5655564491783,1290,5884,60.5974923381764
"3747","Lower Bebington & Bromborough Pool","E02001502","1st",6.63232412244772,2147,8106,81.819937360569
"3748","Lower Caversham","E02003392","1st",8.29350166319388,3301,7917,104.755610246228
"3749","Lower Clapton","E02000355","1st",15.8783931272177,4790,8912,178.168684102533
"3750","Lower Earley North","E02003446","1st",6.41408615310573,3827,9274,69.1620245105212
"3751","Lower Earley South","E02003449","1st",4.70134584680413,2101,6471,72.6525397435347
"3752","Lower Easton","E02006890","1st",14.3134773931703,5371,9199,155.598188859336
"3753","Lower Edmonton North","E02000299","1st",21.7590511308581,4918,9450,230.254509321249
"3754","Lower Edmonton South","E02000301","1st",22.0239147772547,5087,9729,226.373879918334
"3755","Lower Feltham","E02000552","1st",9.73786004380087,3686,7979,122.043615036983
"3756","Lower Gornal & The Straits","E02002007","1st",5.32177144261003,1639,7664,69.4385626645359
"3757","Lower Holloway","E02000564","1st",14.6679202875511,9108,14361,102.13717907911
"3758","Lower Irlam & Cadishead","E02001186","1st",7.40708290644316,3230,8803,84.1427116487919
"3759","Lower Morden","E02000713","1st",9.41213460576066,2261,6884,136.724790902973
"3760","Lower Penwortham North","E02005291","1st",3.70313909179787,1168,4957,74.7052469598118
"3761","Lower Penwortham South","E02005292","1st",3.6918406666044,1277,4811,76.7374904719269
"3762","Lower Quinton & Ettington","E02006517","1st",5.13556909463576,2179,8274,62.0687586975558
"3763","Lower Stannington","E02001635","1st",2.91802531260873,1202,5276,55.3075305649872
"3764","Lower Stoke & Gosford Park","E02001985","1st",7.59501631996951,7595,10116,75.0792439696472
"3765","Lower Stratton","E02003220","1st",7.39302769804478,2678,8948,82.6221244752434
"3766","Lower Sydenham","E02000687","1st",10.4689693350242,3302,7314,143.13603137851
"3767","Lower Tuffley","E02004648","1st",3.27665643341267,1132,4861,67.4070445055065
"3768","Lower Wick & Bromwich Road","E02006745","1st",5.49029285075155,1997,7505,73.1551345869627
"3769","Lowestoft Central","E02006305","1st",7.68888445704109,3289,8899,86.4016682440846
"3770","Lowestoft Harbour & Kirkley","E02006308","1st",7.14356094409088,2213,7108,100.50029465519
"3771","Lowford","E02004724","1st",4.55277940509865,2211,7535,60.4217572010438
"3772","Lowton","E02001325","1st",4.3287211814291,1613,7411,58.4094073867103
"3773","Lowton Common","E02001326","1st",5.17495912333519,1632,6728,76.9167527249583
"3774","Loxford Park","E02000783","1st",11.467670875861,4241,7114,161.19863474643
"3775","Lozells East","E02001867","1st",18.4557832117819,4871,7505,245.913167378839
"3776","Lozells West","E02001866","1st",18.3467737313467,5457,8762,209.390250300692
"3777","Ludlow Town","E02006045","1st",9.42318709623266,1525,9457,99.6424563416798
"3778","Lugwardine, Withington & Moreton on Lugg","E02002912","1st",4.84186447353406,1899,6672,72.5699111740717
"3779","Lundwood","E02001519","1st",3.73029855891146,1964,6532,57.1080612203224
"3780","Lupset","E02002463","1st",5.09537824284349,3062,8230,61.9122508243437
"3781","Luton","E02003333","1st",7.27708254916617,3020,5888,123.591755250784
"3782","Lutterworth","E02005376","1st",5.97743359373661,2303,9005,66.3790515684243
"3783","Lydbrook, Newland & St Briavels","E02004631","1st",39.1177568327461,1949,4512,866.971561009444
"3784","Lydd & Dungeness","E02005114","1st",5.57564921173079,1316,5431,102.663399221705
"3785","Lydiard Millicent & Purton","E02006646","1st",5.26678078945076,1959,6782,77.6582245569265
"3786","Lydney","E02004634","1st",7.7951295527245,2485,9426,82.6981705147941
"3787","Lye & Wynall","E02002036","1st",5.62977698282405,2184,5561,101.236773652653
"3788","Lyme Regis, Charmouth & Marshwood Vale","E02004273","1st",10.177956221195,1212,6736,151.097924898976
"3789","Lyminge, Densole & Elham","E02005102","1st",4.76638659542003,1129,5715,83.401340252319
"3790","Lymington North & West","E02004797","1st",5.18930588364942,1388,7202,72.0536779179314
"3791","Lymington Town & Boldre","E02004795","1st",11.1597214931489,2161,8554,130.462023534591
"3792","Lymm","E02002610","1st",6.36025839028518,2439,10810,58.8368028703532
"3793","Lympne & Palmarsh","E02005110","1st",4.53505711188811,1278,6246,72.6073825150194
"3794","Lyndhurst & Minstead","E02004785","1st",4.4538304856003,877,5142,86.6166955581545
"3795","Lyndon Green","E02001898","1st",5.4273554333787,1752,5545,97.878366697542
"3796","Lyndon North","E02002090","1st",4.50355920807399,1682,5012,89.8555308873502
"3797","Lyndon South","E02002092","1st",6.76362037582774,2012,6306,107.256904152042
"3798","Lynton & Combe Martin","E02004176","1st",5.02752476496775,1256,5358,93.8321158075354
"3799","Lyppard Grange","E02006741","1st",3.3723533048037,1471,5281,63.8582333801118
"3800","Lytham","E02005211","1st",8.73184151690348,1576,7896,110.585632179629
"3801","Mablethorpe","E02005428","1st",9.60746722842502,1544,7859,122.24796066198
"3802","Macclesfield Bollinbrook","E02003869","1st",4.43227727136441,1541,6389,69.3735681853875
"3803","Macclesfield East & Hurdsfield","E02003868","1st",6.22180404564963,2128,7316,85.0437950471518
"3804","Macclesfield South & Lyme Green","E02003873","1st",3.86459566295107,1674,5160,74.8952647858735
"3805","Macclesfield Tytherington","E02003866","1st",3.76851986093052,1333,5520,68.2702873356978
"3806","Macclesfield Upton Priory & Greenside","E02003867","1st",4.08644182578011,1616,6458,63.2772038677627
"3807","Macclesfield Weston","E02003871","1st",5.09378137536614,1585,5957,85.509171988688
"3808","Mackworth","E02002804","1st",6.460285502768,1958,7285,88.6792793791078
"3809","Madeley","E02002949","1st",3.95241678257345,1381,4911,80.4808955930249
"3810","Madeley & Betley","E02006170","1st",3.09055986536398,944,4625,66.8229160078698
"3811","Maghull North East","E02001446","1st",4.23578445284829,1345,6129,69.1105311282149
"3812","Maghull North West & Lydiate","E02001445","1st",4.58113733794612,1261,6147,74.5263923531172
"3813","Maghull South East","E02001447","1st",4.30959919777624,1123,5257,81.9782993680091
"3814","Maghull South West","E02001448","1st",4.60117601954901,1333,5925,77.6569792328946
"3815","Maida Hill","E02000964","1st",33.6050199479851,7553,12986,258.778838348877
"3816","Maida Vale","E02000965","1st",19.0458440691201,5471,9564,199.140987757425
"3817","Maidenbower East & Worth","E02006582","1st",4.95787464560072,1835,6482,76.4868041592212
"3818","Maidenbower West & Furnace Green","E02006583","1st",5.7440682925505,2551,8087,71.0284195937987
"3819","Maidenhall, Stoke & Port","E02006256","1st",8.24063443943102,3620,8546,96.4268013038969
"3820","Maidenhead Central","E02003425","1st",14.3019555530303,4774,11731,121.915911286594
"3821","Maidenhead East","E02003424","1st",14.5251291571922,2452,8402,172.877043051562
"3822","Maidenhead Highway","E02003426","1st",9.28246027086063,2359,8440,109.981756763752
"3823","Maidstone West","E02005073","1st",9.23712605110968,4381,10307,89.6199287000066
"3824","Malden Manor","E02000609","1st",12.9864149634748,2601,7413,175.184337831847
"3825","Maldon North","E02004558","1st",5.7079869588444,1543,5892,96.8769001840529
"3826","Maldon South","E02004559","1st",4.59778023286473,1599,6891,66.7215242035224
"3827","Malin Bridge & Wisewood","E02001631","1st",4.67995444513155,1673,6794,68.8836391688483
"3828","Malinslee","E02002944","1st",6.15393359285044,2746,6942,88.6478477794647
"3829","Malmesbury, Crudwell & Oaksey","E02006645","1st",3.44870859033583,1900,6664,51.7513293867921
"3830","Maltby East","E02001597","1st",4.84034475900343,2160,7756,62.4077457323805
"3831","Maltby West & Hellaby","E02001595","1st",2.37261137215708,1401,7215,32.8844265025236
"3832","Malton & Norton","E02006870","1st",9.62847848212764,4071,12516,76.9293582784248
"3833","Malvern Link","E02006713","1st",4.47256711386279,1274,5553,80.5432579481864
"3834","Malvern Pickersleigh","E02006716","1st",4.22883814744815,1618,5432,77.850481359502
"3835","Malvern Wells & Priory","E02006719","1st",7.2372529664646,1944,7066,102.423619678242
"3836","Mandeville & Elm Farm","E02003670","1st",7.50696397376866,2254,7731,97.1021080554735
"3837","Mangotsfield","E02003112","1st",3.8146351120649,1692,5478,69.6355442144013
"3838","Mannamead & Hartley","E02003137","1st",6.20664620060463,1545,6829,90.8866041968755
"3839","Manningham & Lister Park","E02002216","1st",17.8422135936704,5017,8611,207.202573379055
"3840","Manningtree & Mistley","E02004575","1st",7.91878129760938,2233,10323,76.7100774736935
"3841","Manor House","E02000665","1st",13.5792949410974,3506,7618,178.252755855834
"3842","Manor Park","E02003408","1st",16.2273395017596,5059,10277,157.899576741847
"3843","Manor Park North","E02000716","1st",12.5738153378868,4243,7426,169.321510071193
"3844","Manor Park South","E02000717","1st",12.615553233918,4701,8351,151.066378085474
"3845","Manor Royal & Northgate","E02006578","1st",9.9853383946574,4803,10705,93.2773320379019
"3846","Manor, Hornby & Peafields","E02005882","1st",3.82628170023154,1329,6719,56.9471900614904
"3847","Mansfield Road & Park Hill Road","E02000171","1st",10.9674345357435,3803,8217,133.472490394834
"3848","Mansfield Town Centre & Broomhill","E02005887","1st",10.7802657366879,4765,9682,111.343376747448
"3849","Manton, Clumber & Elkesley","E02005848","1st",3.44727485747736,1338,5801,59.4255276241573
"3850","Mapperley & Porchester","E02005874","1st",7.91629582615971,1874,7604,104.106994031558
"3851","Mapperley Park","E02002882","1st",8.75890209135487,3364,7700,113.751975212401
"3852","Mapplewell & Staincross","E02001512","1st",5.00415476644274,1605,7179,69.7054571171855
"3853","Marazion, St Erth & Gwinear Gwithian","E02003946","1st",7.68253904093896,2119,8287,92.7059133696025
"3854","March East","E02003748","1st",4.55784640913718,1750,6623,68.8184570306082
"3855","March North","E02003746","1st",4.49123261111055,1957,6732,66.7146852511966
"3856","March West","E02003750","1st",4.94250154250075,1476,6507,75.9566857614991
"3857","Marchwood & Dibden","E02004786","1st",4.34265106692186,1744,6804,63.8249715890925
"3858","Marden","E02005085","1st",4.03872548190973,2201,6987,57.8034275355621
"3859","Mareham, Sibsey & New Leake","E02005441","1st",6.77946492827115,1512,7563,89.6398906289984
"3860","Margaretting, Stock & Ramsden","E02004502","1st",6.24816071552175,1624,6610,94.5258807189372
"3861","Margate Town","E02005134","1st",6.66674433428475,2411,6691,99.6374881824055
"3862","Mark Hall & Templefields","E02004545","1st",6.02204855422481,2824,6928,86.9233336348847
"3863","Market Bosworth, Barlestone & Sheepy Magna","E02005380","1st",3.85434511483875,1704,7682,50.1737192767346
"3864","Market Deeping","E02005488","1st",2.83446331896579,1204,5910,47.9604622498442
"3865","Market Drayton","E02006018","1st",8.22980981789696,2905,10260,80.2125713245318
"3866","Market Harborough Central","E02005374","1st",5.6624057188022,1913,5810,97.4596509260275
"3867","Market Harborough South & Little Bowden","E02005375","1st",6.39368440941981,2073,7955,80.3731541096142
"3868","Market Harborough West, Great Bowden & Lubenham","E02005373","1st",5.09840532776538,2615,10359,49.2171573295239
"3869","Market Lavington & Bishops Cannings","E02006641","1st",4.40762353182295,1787,7015,62.8314117152238
"3870","Market Overton, Cottesmore & Empingham","E02002863","1st",4.44180747093395,2750,7449,59.6295807616318
"3871","Market Rasen & Brookenby","E02005494","1st",7.01845593375783,1977,8570,81.8956351663691
"3872","Market Warsop","E02005881","1st",4.33548610757237,1443,5347,81.0825903791355
"3873","Market Weighton","E02002698","1st",3.67803540831527,1572,7082,51.9349817610177
"3874","Markfield & Thornton","E02005377","1st",4.83504461768945,1790,7635,63.32736892848
"3875","Markhouse & St James Park","E02000912","1st",16.5682837000229,4740,8862,186.958741819261
"3876","Marks Gate","E02000002","1st",9.8202425523668,2994,6347,154.722586298516
"3877","Marks Tey & Wakes Colne","E02004515","1st",5.15030562680024,2102,7907,65.1360266447482
"3878","Markyate, Flamstead & Gaddesden","E02004856","1st",4.33429331206362,1329,4929,87.9345366618709
"3879","Marlborough","E02006635","1st",5.68312305462341,2516,7950,71.485824586458
"3880","Marlbrook & Lickey End","E02006703","1st",4.7974515464341,1344,6802,70.5300139140561
"3881","Marldon, Stoke Gabriel & Kingswear","E02004192","1st",9.98991459805823,1468,6806,146.780996151311
"3882","Marlow Bottom, Danesfield & Well End","E02003715","1st",5.36521905828932,1366,5569,96.3407983172799
"3883","Marlow East","E02003718","1st",4.73812969989439,1432,4936,95.9912824127713
"3884","Marlow West & North","E02003717","1st",6.41585099892532,1951,7816,82.0861182052882
"3885","Marple & Hawk Green","E02001215","1st",3.91424871165136,1268,5382,72.7285156382638
"3886","Marple & Rose Hill","E02001206","1st",4.37696836373316,1676,6387,68.5293308866942
"3887","Marple Bridge & Mellor","E02001203","1st",3.3902377633378,1033,5314,63.7982266341325
"3888","Marsden","E02005251","1st",6.73085281962799,2061,5937,113.371278754051
"3889","Marsden & Pole Moor","E02002322","1st",4.58808789224626,1275,5515,83.1928901585903
"3890","Marsh Barn & Widewater","E02006540","1st",4.75306664867582,1138,5066,93.8228710753222
"3891","Marsh Farm","E02003260","1st",12.7192118420506,3698,7480,170.042939064848
"3892","Marsh Gibbon, Steeple Claydon & Tingewick","E02003655","1st",6.90276094908654,2434,8914,77.4373003038651
"3893","Marsh, Haverbreaks & Scotforth West","E02005237","1st",7.69266469720037,2502,9180,83.7980903834463
"3894","Marshalswick","E02004931","1st",4.34493857191017,1693,5960,72.9016538911103
"3895","Marshchapel, Somercotes & Grimoldby","E02005425","1st",5.54544733645336,1142,5754,96.3755185341217
"3896","Marshfield, Wick & Hawkesbury","E02003113","1st",6.06867632750787,2343,9357,64.8570730737188
"3897","Marshland, Walpole & Walton","E02005563","1st",7.43751817333954,1687,7122,104.430190583257
"3898","Marshside","E02001430","1st",3.74847429998375,1378,6357,58.9660893500669
"3899","Marske","E02002520","1st",6.66242055143451,2549,11391,58.488460639404
"3900","Marston","E02005943","1st",8.25495167002184,2463,6468,127.627576840165
"3901","Marston Green & Airport","E02002089","1st",5.92361883708633,1881,6921,85.5890599203342
"3902","Marston Moretaine, Lidlington & Woburn","E02003607","1st",5.28724027784416,2609,9129,57.9169709480136
"3903","Martins Wood","E02004946","1st",4.25753328669593,1871,5587,76.204282919204
"3904","Martock","E02006083","1st",3.91600255162518,1145,4905,79.8369531422055
"3905","Marton West","E02002512","1st",1.68875264044448,918,4587,36.816059307706
"3906","Marylebone & Park Lane","E02000970","1st",30.0519393963264,6126,10266,292.732704035909
"3907","Maryport, Dearham & Crosby","E02003968","1st",3.8751723194038,1120,7660,50.5897169634961
"3908","Masbrough & Bradgate","E02001593","1st",9.54258486797034,3085,6504,146.718709532139
"3909","Masham, Kirkby Malzeard & North Stainley","E02005761","1st",2.66782479106837,931,4932,54.0921490484259
"3910","Matchborough & Park Farm","E02006729","1st",5.70334004878077,2034,6434,88.6437682434064
"3911","Matlock North","E02004072","1st",5.42294164490022,1648,8413,64.4590710198529
"3912","Matlock South, Cromford & Winster","E02004073","1st",7.88929353649512,1886,7939,99.3738951567593
"3913","Matson & Robinswood","E02004646","1st",5.71587522541396,2431,7464,76.5792500725343
"3914","May Bank","E02006166","1st",4.21528024875393,1552,6231,67.6501404068999
"3915","Maybury Hill & Pyrford South","E02006461","1st",10.3633042945367,2145,6370,162.689235393041
"3916","Maybush","E02003555","1st",5.055747126668,2645,7360,68.6922163949457
"3917","Mayesbrook Park & Rippleside","E02000018","1st",11.9038368346784,4191,8110,146.779739021928
"3918","Mayfield","E02004803","1st",9.69485671603377,2005,6660,145.568419159666
"3919","Mayfield & Wadhurst","E02004407","1st",7.72179971119757,1811,7147,108.042531288619
"3920","Mayfield, Rocester & Bramshall","E02006131","1st",3.56688546496989,1499,6838,52.1627005699019
"3921","Mayford & Brookwood","E02006467","1st",4.89444328735597,1722,6313,77.5295942872797
"3922","Mayland, Althorne & Cold Norton","E02004561","1st",6.14445578570847,2401,9426,65.1862485222626
"3923","Maylands & Adeyfield","E02004868","1st",4.56149924376886,2243,6160,74.0503123988451
"3924","Meadowhead","E02002626","1st",4.22780915494545,1814,6356,66.5168211917156
"3925","Meadows","E02006905","1st",6.7103531831536,3643,6974,96.2195753248293
"3926","Meads","E02004367","1st",13.9917696608871,1481,6514,214.795358625838
"3927","Meanwood","E02002360","1st",4.90593901384222,1993,5932,82.7029503344946
"3928","Meanwood South & Sugarwell","E02002367","1st",9.75951303256157,2756,5785,168.703768929327
"3929","Measham & Appleby Magna","E02005408","1st",3.59073033302486,1725,6726,53.3858211868103
"3930","Meersbrook","E02001663","1st",7.38248075346917,1952,6613,111.635880137141
"3931","Meir North","E02002978","1st",4.68112489692359,1724,5407,86.5752708881744
"3932","Meir Park","E02002983","1st",2.1249211075583,929,4599,46.2039814646294
"3933","Meir South & Lightwood","E02002981","1st",5.95271506889221,2114,6912,86.1214564365193
"3934","Melbourne","E02004490","1st",6.31060467858642,2594,6823,92.4901755618705
"3935","Melbourne Park, Chignall & Pleshey","E02004487","1st",3.55325296200667,1932,6435,55.21760624719
"3936","Melbourne, Ticknall & Hartshorne","E02004123","1st",3.3051828651413,1054,5916,55.8685406548563
"3937","Meldreth, Melbourn & Great Chishill","E02003792","1st",5.67711171674678,2225,8737,64.9778152311638
"3938","Melksham North","E02006678","1st",4.39091263127156,1885,6457,68.0023638109271
"3939","Melksham South","E02006680","1st",6.01297919637848,1779,6645,90.4887764692021
"3940","Meltham","E02002325","1st",3.71593566337175,1800,7635,48.6697532858121
"3941","Melton Constable, Briston & Little Snoring","E02005577","1st",4.3972421681993,1135,5218,84.2706433154331
"3942","Melton Mowbray North","E02005392","1st",4.22905589684373,2041,7861,53.797937881233
"3943","Melton Mowbray South","E02005395","1st",5.98596587082491,2264,7701,77.7297217351631
"3944","Melton Mowbray West","E02005394","1st",4.58398147592942,2494,7898,58.039775587863
"3945","Menston & Burley Moor","E02002187","1st",2.93977063921033,968,5401,54.4301173710485
"3946","Menwith, Beckwithshaw & Denton Moor","E02005778","1st",5.08711126369638,1283,5724,88.873362398609
"3947","Meols Cop","E02001434","1st",6.46576988693268,2022,6210,104.118677728385
"3948","Mere & East Knoyle","E02006665","1st",4.80566970742327,1353,6167,77.9255668464938
"3949","Meriden, Hampton-in-Arden & Temple Balsall","E02002097","1st",4.58935247373316,1619,6604,69.4935262527734
"3950","Merley","E02003194","1st",4.46367873745638,1412,5737,77.805102622562
"3951","Merryhill South","E02002176","1st",8.06234326038194,1971,6688,120.549390854993
"3952","Merseybank & Barlow Moor","E02001086","1st",11.3273670256771,2958,6775,167.193609235087
"3953","Merstham","E02006382","1st",5.21182074052216,1884,5852,89.0605047936117
"3954","Merton Church Road & Phipps Bridge","E02000700","1st",14.4773188895462,4286,8316,174.089933736727
"3955","Merton Park","E02000703","1st",10.7707213441047,2764,7689,140.079611706395
"3956","Merton Road","E02000947","1st",8.4576102247669,3814,8980,94.1827419239076
"3957","Messingham & Scawby","E02002769","1st",4.81777204254491,878,5019,95.9906762810302
"3958","Metchley","E02001913","1st",10.1547353553667,5558,10127,100.273875336889
"3959","Metheringham, Nocton & Potterhanworth","E02005457","1st",4.06373780239838,1541,7348,55.3039983995424
"3960","Methley","E02002432","1st",3.23147572764875,1532,6402,50.4760344837356
"3961","Mevagissey & Polgooth","E02003964","1st",5.79163049840704,1394,7230,80.1055393970545
"3962","Mexborough East","E02001568","1st",3.85783424664746,1482,5577,69.1740047811989
"3963","Mexborough West","E02001569","1st",7.40966786827613,2202,7281,101.767173029476
"3964","Micklefield","E02003709","1st",5.17827623784244,1948,4620,112.083901252001
"3965","Mickleover North","E02002810","1st",3.89545277001448,1437,7649,50.9276084457378
"3966","Mickleover South","E02002814","1st",6.20592005220754,1181,6542,94.8627339071773
"3967","Mid Saltash","E02003899","1st",3.07644231217679,1004,4675,65.8062526668833
"3968","Mid Worle","E02003080","1st",5.49967672960808,1779,7670,71.7037383260505
"3969","Middlemoor & Sowton","E02004159","1st",4.66669948788526,2850,10241,45.5687871095134
"3970","Middlemore","E02001862","1st",25.5896778583828,6815,10771,237.57940635394
"3971","Middlepark & Horn Park","E02000341","1st",9.25483172684418,3069,6909,133.953274378986
"3972","Middlesbrough Central","E02002496","1st",14.8922012562018,9433,13851,107.5171558458
"3973","Middleton-on-Sea","E02006554","1st",5.90909563310863,1457,6108,96.7435434366181
"3974","Middleton & Hurworth","E02002573","1st",5.35157717929234,1924,8059,66.4049780281963
"3975","Middleton Cheney & Chipping Warden","E02005686","1st",5.50935308422569,1669,6981,78.9192534626226
"3976","Middleton Circle","E02000840","1st",7.9182225740121,3154,7385,107.220346296711
"3977","Middleton East","E02001154","1st",9.00738076455376,3000,8658,104.035351865948
"3978","Middleton Junction","E02001112","1st",3.10899966382491,1296,5170,60.1353900159557
"3979","Middleton Park Avenue","E02002430","1st",5.21369817262688,2932,6506,80.1367687154454
"3980","Middleton Town & Rhodes","E02001155","1st",6.97486135610301,1961,6273,111.188607621601
"3981","Middleton Town Street","E02002428","1st",5.34339804784827,2425,6702,79.7284101439611
"3982","Middlewich East","E02003814","1st",4.32717184622438,1833,7073,61.1787338643346
"3983","Middlewich West","E02003813","1st",3.98739684343799,1057,5364,74.3362573347873
"3984","Midhurst & Cocking","E02006564","1st",5.704128482686,1091,7162,79.6443518945266
"3985","Midsomer Norton North","E02003009","1st",3.1050332765425,1419,5240,59.2563602393608
"3986","Midsomer Norton Redfield","E02003011","1st",3.04824262178315,1244,4934,61.7803530965373
"3987","Milborne, Winterborne & Okeford Fitzpaine","E02004262","1st",5.448346190937,1786,7341,74.2180382909277
"3988","Mildenhall","E02006241","1st",7.79118385683488,2240,7058,110.387983236538
"3989","Mile Cross","E02005585","1st",7.74738790459224,4148,9807,78.9985510818012
"3990","Mile End & Braiswick","E02004509","1st",7.47331719938752,4400,12757,58.5820898282317
"3991","Mile End East & Burdett Estate","E02000877","1st",9.14585338213059,7497,12625,72.442403026777
"3992","Mile End West","E02000873","1st",7.47931219964122,8458,11833,63.2072356937481
"3993","Mile Oak","E02003495","1st",3.37981748991276,1798,6091,55.4887126894231
"3994","Milford & Lymington South","E02004801","1st",8.88293191651355,948,7196,123.442633636931
"3995","Mill End, Heronsgate & Maple Cross","E02004964","1st",3.90643507686538,1480,4805,81.2993772500599
"3996","Mill Hill Broadway","E02000044","1st",13.4207494779383,3977,8255,162.577219599495
"3997","Mill Hill East","E02000040","1st",9.47464536693678,3131,7974,118.819229582854
"3998","Mill Hill Park","E02000039","1st",11.9343742538241,2361,6636,179.842891106451
"3999","Mill Hill, Upper Deal & Northbourne","E02005045","1st",4.33351638858708,1919,7609,56.9525087210813
"4000","Millbank","E02000980","1st",21.464142955074,5222,9804,218.932506681702
"4001","Millbay & Stonehouse","E02003150","1st",13.2988385650086,5888,12947,102.717529659447
"4002","Millfield","E02001801","1st",6.21753108482813,3179,6344,98.0064798995607
"4003","Millfield & Bourges Boulevard","E02003246","1st",17.3486563037493,7933,11709,148.165140522242
"4004","Millland & South Harting","E02006563","1st",5.46236075621749,1096,5376,101.606412876069
"4005","Millom & Duddon Valley","E02004007","1st",7.42225817679051,2076,8580,86.506505556999
"4006","Millwall North","E02006853","1st",8.74452167848399,7228,11023,79.3297802638482
"4007","Millwall South","E02000894","1st",10.875377459328,7080,11891,91.4588971434529
"4008","Milnrow East & Newhey","E02001145","1st",4.82505175483465,1481,6161,78.3160486095545
"4009","Milnrow West","E02001144","1st",5.27602598879767,1492,5498,95.9626407565963
"4010","Milton","E02003540","1st",6.3694506067866,2609,8409,75.7456368984017
"4011","Milton & Chalk","E02005057","1st",13.1332104710028,4399,9937,132.164742588335
"4012","Milton, Fen Ditton & Quy","E02003781","1st",4.39836267835401,2024,5938,74.071449618626
"4013","Minchinhampton & Amberley","E02004660","1st",5.16976812824344,1233,5986,86.3643188814474
"4014","Mincinglake & Beacon Heath","E02004150","1st",4.43938064323886,2391,6025,73.6826662778234
"4015","Minehead Outer & Porlock","E02006114","1st",7.33591317340078,1621,6273,116.944255912654
"4016","Minehead Town","E02006113","1st",7.37499220648193,1705,6770,108.936369371964
"4017","Minster & St-Nicholas-at-Wade","E02005145","1st",5.51986028269271,1315,6850,80.5819019371198
"4018","Minster North","E02005117","1st",4.7818305149738,1489,5913,80.8697871634332
"4019","Minster South","E02005118","1st",5.42033017181213,2811,8796,61.622671348478
"4020","Minworth","E02001847","1st",4.79499733677624,1210,4862,98.6219114927239
"4021","Mirehouse, Kells & Woodhouse","E02004004","1st",5.23623745806578,1811,8131,64.3984437100698
"4022","Mirfield Central & Hopton","E02002296","1st",3.792926438264,1327,5985,63.3738753260484
"4023","Mitcham East","E02000701","1st",16.3786065074798,4485,9034,181.299607122867
"4024","Mitcham South","E02000710","1st",14.8899751440619,3516,8190,181.806778315774
